,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F95,F109,F23,F22,F111,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F146,F7,F12,F13,F18,F1,F5,F11,category,1
1136,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,-1.1078876,0.00031047114,-0.6413419,0.7123017,0.512324,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.000703661795395218
1137,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,-1.1078876,0.00031047114,-0.6413419,0.7123017,0.512324,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.000703661795395218
1138,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,-1.1078876,0.00031047114,-0.6413419,0.7123017,0.512324,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.000703661795395218
1139,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,-1.1078876,0.00031047114,-0.6413419,0.7123017,0.512324,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.000703661795395218
1140,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,-1.1078876,0.00031047114,-0.6413419,0.7123017,0.512324,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.000703661795395218
1141,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.00031047114,-0.6413419,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0047602078511263645
1142,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.008401184718959011
1143,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.008401184718959011
1144,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.008401184718959011
1145,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.008401184718959011
1146,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.008401184718959011
1147,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.008401184718959011
1161,-0.062350236,-0.083455995,1.3210534,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.4033859,0.8951104,0.9631263,1.5313404,0.512324,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,0.13835594,-0.06500918,3.1973252,3.1401262,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.6315842,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.7908742387362954
1162,0.20232387,-0.5391838,0.72612,-0.38570926,-0.76573575,0.07552924,-0.40224114,0.7670511,0.024615882,-0.72101676,-0.46363667,0.73897624,-0.4470895,-0.6413419,-0.72101665,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,3.5034614,2.4259,-0.46202853,3.703477,4.0802355,-0.31890777,5.689888,5.818748,-0.523328,6.249173,2.276665,4.740791,-0.17184673,-0.8805996,6.636072,0.32216445,-0.44529054,10.52272,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9086106402585788
1163,0.20232387,-0.5391838,-1.0586799,-0.38570926,-0.76573575,0.07552924,-0.40224114,0.7670511,0.024615882,-0.72101676,-0.46363667,-1.3295113,-0.4470895,-0.6413419,-0.72101665,1.8314286,1.9260561,-0.13419923,-0.25211012,1.9260561,-0.13783385,-0.25211012,3.5034614,2.4259,-0.46202853,3.703477,4.0802355,-0.31890777,5.689888,5.818748,-0.523328,6.249173,2.276665,4.740791,-0.17184673,-0.8805996,6.636072,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999994882896656
1164,0.20232387,-0.5391838,-1.0586799,-0.38570926,-0.76573575,0.07552924,-0.40224114,0.7670511,0.024615882,-0.72101676,-0.46363667,-1.3295113,-0.4470895,-0.6413419,-0.72101665,1.8314286,1.9260561,-0.13419923,-0.25211012,1.9260561,-0.13783385,-0.25211012,3.5034614,2.4259,-0.46202853,3.703477,4.0802355,-0.31890777,5.689888,5.818748,-0.523328,6.249173,2.276665,4.740791,-0.17184673,-0.8805996,6.636072,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999994882896656
1165,0.20232387,-0.5391838,2.51092,-0.32537416,-0.76573575,0.07552924,-0.40224114,-1.3293961,0.024615882,-0.72101676,-0.46363667,-1.3664485,-0.4470895,0.9631263,-0.72101665,1.8314286,0.39384526,0.36091018,-0.27031335,0.39384523,-0.76613957,-0.27031335,3.5034614,2.4259,-0.46202853,3.703477,4.0802355,-0.31890777,5.689888,5.818748,-0.523328,6.249173,2.276665,4.740791,-0.17184673,-0.8805996,6.636072,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999970985493581
1148,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1149,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1150,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1151,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1152,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1153,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1154,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1155,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1156,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1157,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1158,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1159,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01126628084179406
1160,-0.062350236,-0.083455995,0.1311867,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.4033859,0.8951104,0.9631263,1.5313404,0.512324,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,0.13835594,-0.06500918,4.8499365,3.1401262,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.6315842,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.5655227982427165
1166,0.20232387,-0.5391838,2.51092,-0.32537416,-0.76573575,0.07552924,-0.40224114,-1.3293961,0.024615882,-0.72101676,-0.46363667,-1.292574,-0.4470895,0.9631263,-0.72101665,1.8314286,-0.09646228,0.13693362,-0.27031335,-0.09646234,-0.76613957,-0.27031335,3.5034614,2.4259,-0.46202853,3.703477,4.0802355,-0.31890777,5.689888,5.818748,-0.523328,6.249173,2.276665,4.740791,-0.17184673,-0.8805996,6.636072,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999936379894547
1167,0.0394475,-0.5391838,0.1311867,-0.38570926,-0.76573575,0.3873641,0.16768743,-1.853508,0.024615882,-0.72101676,0.14557344,0.22185442,0.44771042,-2.24581,-0.72101665,1.8314286,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999980980965145
1168,0.0394475,-0.5391838,0.1311867,-0.38570926,-0.76573575,0.3873641,0.16768743,-0.3976418,0.024615882,-0.72101676,0.14557344,0.48041534,0.00031047114,-0.6413419,-0.72101665,1.8314286,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999990118095685
1169,0.0394475,-0.5391838,0.1311867,-0.32537416,-0.76573575,0.3873641,0.16768743,0.18470454,0.024615882,-0.72101676,0.14557344,0.48041534,0.00031047114,-0.6413419,-0.72101665,1.8314286,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999987671071818
1170,0.0394475,-0.5391838,0.72612,-0.20470393,-0.76573575,0.3873641,0.16768743,0.2851091,0.024615882,-0.72101676,0.14557344,-0.77545214,0.8951104,0.9631263,-0.72101665,1.8314286,-0.6383811,-0.35794935,-0.25211012,-0.6383811,-0.13783385,-0.25211012,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999971553882302
1171,0.0394475,-0.5391838,3.1058533,0.6399877,-0.76573575,0.3873641,0.16768743,-1.6993574,0.024615882,-0.72101676,0.14557344,-0.88626397,0.8951104,0.9631263,-0.72101665,1.8314286,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999976650034107
1172,0.0394475,-0.5391838,-1.0586799,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,-0.44301668,0.8951104,0.9631263,-0.72101665,1.8314286,-0.30659407,-0.23994851,-0.25211012,-0.3065941,-0.13783385,-0.25211012,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999988261901476
1173,0.0394475,-0.5391838,2.2134533,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,0.29572892,0.8951104,0.9631263,-0.72101665,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9997787144706435
1174,0.0394475,-0.5391838,-1.0586799,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,1.514659,-0.4470895,-0.6413419,-0.72101665,1.8314286,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.999999502904662
1175,0.0394475,-0.5391838,0.72612,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,0.73897624,-0.4470895,-0.6413419,-0.72101665,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,2.6749535,-0.25154018,-0.075915545,1,0.9998950428313282
1176,0.0394475,-0.5391838,-1.0586799,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,-1.292574,-1.7892894,-0.6413419,-0.72101665,1.8314286,-0.09646228,0.13693362,-0.27031335,-0.09646234,-0.76613957,-0.27031335,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999982855155256
1177,0.0394475,-0.5391838,-1.0586799,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,-0.81238943,0.8951104,0.9631263,-0.72101665,1.8314286,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999998969415616
1178,-0.69349617,-0.5391838,0.1311867,-0.38570926,-0.76573575,-0.89478487,-0.7094368,-0.3976418,0.024615882,-0.72101676,-0.8697766,0.22185442,0.44771042,-2.24581,-0.72101665,1.8314286,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,3.5034614,2.4259,-0.61379904,3.703477,-0.29254648,-0.31890777,5.689888,5.818748,-0.57565975,0.31003278,-1.3900119,0.13938253,-0.17184673,-0.8805996,0.39613742,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9983425624147988
